hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240124,4,1,第61回東京中日スポーツ杯 第36回東京新聞盃,差し,晴,13,4.0,3.0,3-4-1
20240124,4,2,第61回東京中日スポーツ杯 第36回東京新聞盃,まくり差し,晴,13,5.0,3.0,6-1-2
20240124,4,3,第61回東京中日スポーツ杯 第36回東京新聞盃,抜き,曇り,11,5.0,3.0,1-3-5
20240124,4,4,第61回東京中日スポーツ杯 第36回東京新聞盃,抜き,曇り,11,4.0,3.0,4-3-2
20240124,4,5,第61回東京中日スポーツ杯 第36回東京新聞盃,抜き,曇り,11,3.0,3.0,3-4-2
20240124,4,6,第61回東京中日スポーツ杯 第36回東京新聞盃,逃げ,晴,13,4.0,3.0,1-6-5
20240124,4,7,第61回東京中日スポーツ杯 第36回東京新聞盃,まくり,晴,13,3.0,3.0,6-5-2
20240124,4,8,第61回東京中日スポーツ杯 第36回東京新聞盃,逃げ,曇り,11,3.0,3.0,1-2-3
20240124,4,9,第61回東京中日スポーツ杯 第36回東京新聞盃,まくり,曇り,13,5.0,3.0,3-4-2
20240124,4,10,第61回東京中日スポーツ杯 第36回東京新聞盃,逃げ,曇り,13,3.0,3.0,1-5-2
20240124,4,11,第61回東京中日スポーツ杯 第36回東京新聞盃,まくり差し,曇り,13,4.0,3.0,6-3-4
20240124,4,12,第61回東京中日スポーツ杯 第36回東京新聞盃,まくり差し,曇り,13,5.0,3.0,2-6-5
20240124,5,1,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり,晴,1,3.0,2.0,4-1-6
20240124,5,2,ヴィーナスシリーズ第18戦是政プリンセスカップ,差し,曇り,1,3.0,2.0,2-3-6
20240124,5,3,ヴィーナスシリーズ第18戦是政プリンセスカップ,差し,曇り,1,1.0,2.0,2-1-3
20240124,5,4,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり,曇り,3,2.0,2.0,4-5-6
20240124,5,5,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり差し,曇り,15,2.0,2.0,4-2-6
20240124,5,6,ヴィーナスシリーズ第18戦是政プリンセスカップ,差し,晴,1,2.0,2.0,4-2-1
20240124,5,7,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,15,3.0,2.0,1-4-2
20240124,5,8,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,曇り,15,2.0,2.0,1-2-5
