hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240101,06,10,4-1-6,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,1,A1,6.34,42.95,0.09,3.0,6.0,6,B1,32.47,0.06,2.0,5.0,-0.0896,85.53,0,1,4.0,2.0,0,1
20240101,06,10,4-2-1,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,2,A2,5.61,39.33,0.05,1.0,4.0,1,A1,42.95,0.09,3.0,6.0,-0.049600000000000005,81.91,0,0,4.0,2.0,0,1
20240101,06,10,4-2-3,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,2,A2,5.61,39.33,0.05,1.0,4.0,3,A1,39.58,0.0001,3.0,1.0,-0.049600000000000005,81.91,0,0,4.0,2.0,0,1
20240101,06,10,4-2-5,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,2,A2,5.61,39.33,0.05,1.0,4.0,5,A2,35.37,0.01,4.0,3.0,-0.049600000000000005,81.91,0,0,4.0,2.0,0,1
20240101,06,10,4-2-6,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,2,A2,5.61,39.33,0.05,1.0,4.0,6,B1,32.47,0.06,2.0,5.0,-0.049600000000000005,81.91,0,0,4.0,2.0,0,1
20240101,06,10,4-3-1,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,3,A1,6.74,39.58,0.0001,3.0,1.0,1,A1,42.95,0.09,3.0,6.0,0.00030000000000000003,82.16,0,0,4.0,2.0,0,1
20240101,06,10,4-3-2,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,3,A1,6.74,39.58,0.0001,3.0,1.0,2,A2,39.33,0.05,1.0,4.0,0.00030000000000000003,82.16,0,0,4.0,2.0,0,1
20240101,06,10,4-3-5,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,3,A1,6.74,39.58,0.0001,3.0,1.0,5,A2,35.37,0.01,4.0,3.0,0.00030000000000000003,82.16,0,0,4.0,2.0,0,1
20240101,06,10,4-3-6,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,3,A1,6.74,39.58,0.0001,3.0,1.0,6,B1,32.47,0.06,2.0,5.0,0.00030000000000000003,82.16,0,0,4.0,2.0,0,1
20240101,06,10,4-5-1,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,5,A2,6.29,35.37,0.01,4.0,3.0,1,A1,42.95,0.09,3.0,6.0,-0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,4-5-2,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,5,A2,6.29,35.37,0.01,4.0,3.0,2,A2,39.33,0.05,1.0,4.0,-0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,4-5-3,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,5,A2,6.29,35.37,0.01,4.0,3.0,3,A1,39.58,0.0001,3.0,1.0,-0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,4-5-6,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,5,A2,6.29,35.37,0.01,4.0,3.0,6,B1,32.47,0.06,2.0,5.0,-0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,4-6-1,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,6,B1,5.72,32.47,0.06,2.0,5.0,1,A1,42.95,0.09,3.0,6.0,-0.0596,75.05,0,0,4.0,2.0,0,1
20240101,06,10,4-6-2,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,6,B1,5.72,32.47,0.06,2.0,5.0,2,A2,39.33,0.05,1.0,4.0,-0.0596,75.05,0,0,4.0,2.0,0,1
20240101,06,10,4-6-3,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,6,B1,5.72,32.47,0.06,2.0,5.0,3,A1,39.58,0.0001,3.0,1.0,-0.0596,75.05,0,0,4.0,2.0,0,1
20240101,06,10,4-6-5,0,4,B1,4.73,42.58,0.0004,3.0,2.0,11.9,6,B1,5.72,32.47,0.06,2.0,5.0,5,A2,35.37,0.01,4.0,3.0,-0.0596,75.05,0,0,4.0,2.0,0,1
20240101,06,10,5-1-2,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,1,A1,6.34,42.95,0.09,3.0,6.0,2,A2,39.33,0.05,1.0,4.0,-0.08,78.32,0,1,4.0,2.0,0,1
20240101,06,10,5-1-3,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,1,A1,6.34,42.95,0.09,3.0,6.0,3,A1,39.58,0.0001,3.0,1.0,-0.08,78.32,0,1,4.0,2.0,0,1
20240101,06,10,5-1-4,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,1,A1,6.34,42.95,0.09,3.0,6.0,4,B1,42.58,0.0004,3.0,2.0,-0.08,78.32,0,1,4.0,2.0,0,1
20240101,06,10,5-1-6,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,1,A1,6.34,42.95,0.09,3.0,6.0,6,B1,32.47,0.06,2.0,5.0,-0.08,78.32,0,1,4.0,2.0,0,1
20240101,06,10,5-2-1,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,2,A2,5.61,39.33,0.05,1.0,4.0,1,A1,42.95,0.09,3.0,6.0,-0.04,74.69999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-2-3,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,2,A2,5.61,39.33,0.05,1.0,4.0,3,A1,39.58,0.0001,3.0,1.0,-0.04,74.69999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-2-4,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,2,A2,5.61,39.33,0.05,1.0,4.0,4,B1,42.58,0.0004,3.0,2.0,-0.04,74.69999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-2-6,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,2,A2,5.61,39.33,0.05,1.0,4.0,6,B1,32.47,0.06,2.0,5.0,-0.04,74.69999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-3-1,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,3,A1,6.74,39.58,0.0001,3.0,1.0,1,A1,42.95,0.09,3.0,6.0,0.0099,74.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-3-2,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,3,A1,6.74,39.58,0.0001,3.0,1.0,2,A2,39.33,0.05,1.0,4.0,0.0099,74.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-3-4,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,3,A1,6.74,39.58,0.0001,3.0,1.0,4,B1,42.58,0.0004,3.0,2.0,0.0099,74.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-3-6,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,3,A1,6.74,39.58,0.0001,3.0,1.0,6,B1,32.47,0.06,2.0,5.0,0.0099,74.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-4-1,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,4,B1,4.73,42.58,0.0004,3.0,2.0,1,A1,42.95,0.09,3.0,6.0,0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-4-2,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,4,B1,4.73,42.58,0.0004,3.0,2.0,2,A2,39.33,0.05,1.0,4.0,0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-4-3,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,4,B1,4.73,42.58,0.0004,3.0,2.0,3,A1,39.58,0.0001,3.0,1.0,0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-4-6,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,4,B1,4.73,42.58,0.0004,3.0,2.0,6,B1,32.47,0.06,2.0,5.0,0.009600000000000001,77.94999999999999,0,0,4.0,2.0,0,1
20240101,06,10,5-6-1,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,6,B1,5.72,32.47,0.06,2.0,5.0,1,A1,42.95,0.09,3.0,6.0,-0.049999999999999996,67.84,0,0,4.0,2.0,0,1
20240101,06,10,5-6-2,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,6,B1,5.72,32.47,0.06,2.0,5.0,2,A2,39.33,0.05,1.0,4.0,-0.049999999999999996,67.84,0,0,4.0,2.0,0,1
20240101,06,10,5-6-3,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,6,B1,5.72,32.47,0.06,2.0,5.0,3,A1,39.58,0.0001,3.0,1.0,-0.049999999999999996,67.84,0,0,4.0,2.0,0,1
20240101,06,10,5-6-4,0,5,A2,6.29,35.37,0.01,4.0,3.0,8.5,6,B1,5.72,32.47,0.06,2.0,5.0,4,B1,42.58,0.0004,3.0,2.0,-0.049999999999999996,67.84,0,0,4.0,2.0,0,1
20240101,06,10,6-1-2,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,1,A1,6.34,42.95,0.09,3.0,6.0,2,A2,39.33,0.05,1.0,4.0,-0.03,75.42,0,1,4.0,2.0,0,1
20240101,06,10,6-1-3,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,1,A1,6.34,42.95,0.09,3.0,6.0,3,A1,39.58,0.0001,3.0,1.0,-0.03,75.42,0,1,4.0,2.0,0,1
20240101,06,10,6-1-4,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,1,A1,6.34,42.95,0.09,3.0,6.0,4,B1,42.58,0.0004,3.0,2.0,-0.03,75.42,0,1,4.0,2.0,0,1
20240101,06,10,6-1-5,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,1,A1,6.34,42.95,0.09,3.0,6.0,5,A2,35.37,0.01,4.0,3.0,-0.03,75.42,0,1,4.0,2.0,0,1
20240101,06,10,6-2-1,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,2,A2,5.61,39.33,0.05,1.0,4.0,1,A1,42.95,0.09,3.0,6.0,0.009999999999999995,71.8,0,0,4.0,2.0,0,1
20240101,06,10,6-2-3,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,2,A2,5.61,39.33,0.05,1.0,4.0,3,A1,39.58,0.0001,3.0,1.0,0.009999999999999995,71.8,0,0,4.0,2.0,0,1
20240101,06,10,6-2-4,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,2,A2,5.61,39.33,0.05,1.0,4.0,4,B1,42.58,0.0004,3.0,2.0,0.009999999999999995,71.8,0,0,4.0,2.0,0,1
20240101,06,10,6-2-5,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,2,A2,5.61,39.33,0.05,1.0,4.0,5,A2,35.37,0.01,4.0,3.0,0.009999999999999995,71.8,0,0,4.0,2.0,0,1
20240101,06,10,6-3-1,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,3,A1,6.74,39.58,0.0001,3.0,1.0,1,A1,42.95,0.09,3.0,6.0,0.059899999999999995,72.05,0,0,4.0,2.0,0,1
20240101,06,10,6-3-2,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,3,A1,6.74,39.58,0.0001,3.0,1.0,2,A2,39.33,0.05,1.0,4.0,0.059899999999999995,72.05,0,0,4.0,2.0,0,1
20240101,06,10,6-3-4,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,3,A1,6.74,39.58,0.0001,3.0,1.0,4,B1,42.58,0.0004,3.0,2.0,0.059899999999999995,72.05,0,0,4.0,2.0,0,1
20240101,06,10,6-3-5,0,6,B1,5.72,32.47,0.06,2.0,5.0,7.3,3,A1,6.74,39.58,0.0001,3.0,1.0,5,A2,35.37,0.01,4.0,3.0,0.059899999999999995,72.05,0,0,4.0,2.0,0,1
