hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240119,01,10,2-3-1,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,3,A1,6.94,37.5,0.08,2.0,4.0,1,A2,22.22,0.0001,4.0,1.0,-0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,2-3-4,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,3,A1,6.94,37.5,0.08,2.0,4.0,4,B1,25.0,0.22,5.0,6.0,-0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,2-3-5,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,3,A1,6.94,37.5,0.08,2.0,4.0,5,B1,22.22,0.11,2.0,5.0,-0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,2-3-6,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,3,A1,6.94,37.5,0.08,2.0,4.0,6,A2,62.5,0.0002,1.0,2.0,-0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,2-4-1,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,4,B1,4.15,25.0,0.22,5.0,6.0,1,A2,22.22,0.0001,4.0,1.0,-0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,2-4-3,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,4,B1,4.15,25.0,0.22,5.0,6.0,3,A1,37.5,0.08,2.0,4.0,-0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,2-4-5,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,4,B1,4.15,25.0,0.22,5.0,6.0,5,B1,22.22,0.11,2.0,5.0,-0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,2-4-6,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,4,B1,4.15,25.0,0.22,5.0,6.0,6,A2,62.5,0.0002,1.0,2.0,-0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,2-5-1,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,5,B1,3.52,22.22,0.11,2.0,5.0,1,A2,22.22,0.0001,4.0,1.0,-0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,2-5-3,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,5,B1,3.52,22.22,0.11,2.0,5.0,3,A1,37.5,0.08,2.0,4.0,-0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,2-5-4,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,5,B1,3.52,22.22,0.11,2.0,5.0,4,B1,25.0,0.22,5.0,6.0,-0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,2-5-6,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,5,B1,3.52,22.22,0.11,2.0,5.0,6,A2,62.5,0.0002,1.0,2.0,-0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,2-6-1,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,6,A2,6.38,62.5,0.0002,1.0,2.0,1,A2,22.22,0.0001,4.0,1.0,0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,2-6-3,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,6,A2,6.38,62.5,0.0002,1.0,2.0,3,A1,37.5,0.08,2.0,4.0,0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,2-6-4,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,6,A2,6.38,62.5,0.0002,1.0,2.0,4,B1,25.0,0.22,5.0,6.0,0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,2-6-5,0,2,A2,5.99,75.0,0.03,3.0,3.0,14.2,6,A2,6.38,62.5,0.0002,1.0,2.0,5,B1,22.22,0.11,2.0,5.0,0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,3-1-2,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,1,A2,5.6,22.22,0.0001,4.0,1.0,2,A2,75.0,0.03,3.0,3.0,0.0799,59.72,0,1,2.0,1.0,0,0
20240119,01,10,3-1-4,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,1,A2,5.6,22.22,0.0001,4.0,1.0,4,B1,25.0,0.22,5.0,6.0,0.0799,59.72,0,1,2.0,1.0,0,0
20240119,01,10,3-1-5,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,1,A2,5.6,22.22,0.0001,4.0,1.0,5,B1,22.22,0.11,2.0,5.0,0.0799,59.72,0,1,2.0,1.0,0,0
20240119,01,10,3-1-6,1,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,1,A2,5.6,22.22,0.0001,4.0,1.0,6,A2,62.5,0.0002,1.0,2.0,0.0799,59.72,0,1,2.0,1.0,0,0
20240119,01,10,3-2-1,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,2,A2,5.99,75.0,0.03,3.0,3.0,1,A2,22.22,0.0001,4.0,1.0,0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,3-2-4,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,2,A2,5.99,75.0,0.03,3.0,3.0,4,B1,25.0,0.22,5.0,6.0,0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,3-2-5,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,2,A2,5.99,75.0,0.03,3.0,3.0,5,B1,22.22,0.11,2.0,5.0,0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,3-2-6,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,2,A2,5.99,75.0,0.03,3.0,3.0,6,A2,62.5,0.0002,1.0,2.0,0.05,112.5,0,0,2.0,1.0,0,0
20240119,01,10,3-4-1,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,4,B1,4.15,25.0,0.22,5.0,6.0,1,A2,22.22,0.0001,4.0,1.0,-0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,3-4-2,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,4,B1,4.15,25.0,0.22,5.0,6.0,2,A2,75.0,0.03,3.0,3.0,-0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,3-4-5,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,4,B1,4.15,25.0,0.22,5.0,6.0,5,B1,22.22,0.11,2.0,5.0,-0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,3-4-6,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,4,B1,4.15,25.0,0.22,5.0,6.0,6,A2,62.5,0.0002,1.0,2.0,-0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,3-5-1,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,5,B1,3.52,22.22,0.11,2.0,5.0,1,A2,22.22,0.0001,4.0,1.0,-0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,3-5-2,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,5,B1,3.52,22.22,0.11,2.0,5.0,2,A2,75.0,0.03,3.0,3.0,-0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,3-5-4,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,5,B1,3.52,22.22,0.11,2.0,5.0,4,B1,25.0,0.22,5.0,6.0,-0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,3-5-6,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,5,B1,3.52,22.22,0.11,2.0,5.0,6,A2,62.5,0.0002,1.0,2.0,-0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,3-6-1,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,6,A2,6.38,62.5,0.0002,1.0,2.0,1,A2,22.22,0.0001,4.0,1.0,0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,3-6-2,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,6,A2,6.38,62.5,0.0002,1.0,2.0,2,A2,75.0,0.03,3.0,3.0,0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,3-6-4,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,6,A2,6.38,62.5,0.0002,1.0,2.0,4,B1,25.0,0.22,5.0,6.0,0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,3-6-5,0,3,A1,6.94,37.5,0.08,2.0,4.0,17.7,6,A2,6.38,62.5,0.0002,1.0,2.0,5,B1,22.22,0.11,2.0,5.0,0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,4-1-2,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,2,A2,75.0,0.03,3.0,3.0,0.2199,47.22,0,1,2.0,1.0,0,0
20240119,01,10,4-1-3,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,3,A1,37.5,0.08,2.0,4.0,0.2199,47.22,0,1,2.0,1.0,0,0
20240119,01,10,4-1-5,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,5,B1,22.22,0.11,2.0,5.0,0.2199,47.22,0,1,2.0,1.0,0,0
20240119,01,10,4-1-6,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,6,A2,62.5,0.0002,1.0,2.0,0.2199,47.22,0,1,2.0,1.0,0,0
20240119,01,10,4-2-1,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,1,A2,22.22,0.0001,4.0,1.0,0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,4-2-3,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,3,A1,37.5,0.08,2.0,4.0,0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,4-2-5,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,5,B1,22.22,0.11,2.0,5.0,0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,4-2-6,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,6,A2,62.5,0.0002,1.0,2.0,0.19,100.0,0,0,2.0,1.0,0,0
20240119,01,10,4-3-1,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,1,A2,22.22,0.0001,4.0,1.0,0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,4-3-2,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,2,A2,75.0,0.03,3.0,3.0,0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,4-3-5,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,5,B1,22.22,0.11,2.0,5.0,0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,4-3-6,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,6,A2,62.5,0.0002,1.0,2.0,0.14,62.5,0,0,2.0,1.0,0,0
20240119,01,10,4-5-1,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,5,B1,3.52,22.22,0.11,2.0,5.0,1,A2,22.22,0.0001,4.0,1.0,0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,4-5-2,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,5,B1,3.52,22.22,0.11,2.0,5.0,2,A2,75.0,0.03,3.0,3.0,0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,4-5-3,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,5,B1,3.52,22.22,0.11,2.0,5.0,3,A1,37.5,0.08,2.0,4.0,0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,4-5-6,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,5,B1,3.52,22.22,0.11,2.0,5.0,6,A2,62.5,0.0002,1.0,2.0,0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,4-6-1,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,1,A2,22.22,0.0001,4.0,1.0,0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,4-6-2,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,2,A2,75.0,0.03,3.0,3.0,0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,4-6-3,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,3,A1,37.5,0.08,2.0,4.0,0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,4-6-5,0,4,B1,4.15,25.0,0.22,5.0,6.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,5,B1,22.22,0.11,2.0,5.0,0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,5-1-2,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,2,A2,75.0,0.03,3.0,3.0,0.1099,44.44,0,1,2.0,1.0,0,0
20240119,01,10,5-1-3,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,3,A1,37.5,0.08,2.0,4.0,0.1099,44.44,0,1,2.0,1.0,0,0
20240119,01,10,5-1-4,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,4,B1,25.0,0.22,5.0,6.0,0.1099,44.44,0,1,2.0,1.0,0,0
20240119,01,10,5-1-6,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,6,A2,62.5,0.0002,1.0,2.0,0.1099,44.44,0,1,2.0,1.0,0,0
20240119,01,10,5-2-1,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,1,A2,22.22,0.0001,4.0,1.0,0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,5-2-3,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,3,A1,37.5,0.08,2.0,4.0,0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,5-2-4,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,4,B1,25.0,0.22,5.0,6.0,0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,5-2-6,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,6,A2,62.5,0.0002,1.0,2.0,0.08,97.22,0,0,2.0,1.0,0,0
20240119,01,10,5-3-1,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,1,A2,22.22,0.0001,4.0,1.0,0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,5-3-2,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,2,A2,75.0,0.03,3.0,3.0,0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,5-3-4,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,4,B1,25.0,0.22,5.0,6.0,0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,5-3-6,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,6,A2,62.5,0.0002,1.0,2.0,0.03,59.72,0,0,2.0,1.0,0,0
20240119,01,10,5-4-1,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,1,A2,22.22,0.0001,4.0,1.0,-0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,5-4-2,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,2,A2,75.0,0.03,3.0,3.0,-0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,5-4-3,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,3,A1,37.5,0.08,2.0,4.0,-0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,5-4-6,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,6,A2,62.5,0.0002,1.0,2.0,-0.11,47.22,0,0,2.0,1.0,0,0
20240119,01,10,5-6-1,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,1,A2,22.22,0.0001,4.0,1.0,0.1098,84.72,0,0,2.0,1.0,0,0
20240119,01,10,5-6-2,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,2,A2,75.0,0.03,3.0,3.0,0.1098,84.72,0,0,2.0,1.0,0,0
20240119,01,10,5-6-3,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,3,A1,37.5,0.08,2.0,4.0,0.1098,84.72,0,0,2.0,1.0,0,0
20240119,01,10,5-6-4,0,5,B1,3.52,22.22,0.11,2.0,5.0,0.0,6,A2,6.38,62.5,0.0002,1.0,2.0,4,B1,25.0,0.22,5.0,6.0,0.1098,84.72,0,0,2.0,1.0,0,0
20240119,01,10,6-1-2,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,2,A2,75.0,0.03,3.0,3.0,0.0001,84.72,0,1,2.0,1.0,0,0
20240119,01,10,6-1-3,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,3,A1,37.5,0.08,2.0,4.0,0.0001,84.72,0,1,2.0,1.0,0,0
20240119,01,10,6-1-4,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,4,B1,25.0,0.22,5.0,6.0,0.0001,84.72,0,1,2.0,1.0,0,0
20240119,01,10,6-1-5,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,1,A2,5.6,22.22,0.0001,4.0,1.0,5,B1,22.22,0.11,2.0,5.0,0.0001,84.72,0,1,2.0,1.0,0,0
20240119,01,10,6-2-1,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,1,A2,22.22,0.0001,4.0,1.0,-0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,6-2-3,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,3,A1,37.5,0.08,2.0,4.0,-0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,6-2-4,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,4,B1,25.0,0.22,5.0,6.0,-0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,6-2-5,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,2,A2,5.99,75.0,0.03,3.0,3.0,5,B1,22.22,0.11,2.0,5.0,-0.0298,137.5,0,0,2.0,1.0,0,0
20240119,01,10,6-3-1,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,1,A2,22.22,0.0001,4.0,1.0,-0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,6-3-2,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,2,A2,75.0,0.03,3.0,3.0,-0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,6-3-4,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,4,B1,25.0,0.22,5.0,6.0,-0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,6-3-5,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,3,A1,6.94,37.5,0.08,2.0,4.0,5,B1,22.22,0.11,2.0,5.0,-0.0798,100.0,0,0,2.0,1.0,0,0
20240119,01,10,6-4-1,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,1,A2,22.22,0.0001,4.0,1.0,-0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,6-4-2,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,2,A2,75.0,0.03,3.0,3.0,-0.2198,87.5,0,0,2.0,1.0,0,0
20240119,01,10,6-4-3,0,6,A2,6.38,62.5,0.0002,1.0,2.0,0.0,4,B1,4.15,25.0,0.22,5.0,6.0,3,A1,37.5,0.08,2.0,4.0,-0.2198,87.5,0,0,2.0,1.0,0,0
