hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240327,03,10,2-6-1,0,2,A2,5.32,32.82,0.11,1.0,2.0,14.2,6,B1,5.05,43.27,0.31,3.0,6.0,1,B1,41.63,0.09,5.0,1.0,-0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,2-6-3,0,2,A2,5.32,32.82,0.11,1.0,2.0,14.2,6,B1,5.05,43.27,0.31,3.0,6.0,3,A2,33.84,0.16,4.0,3.0,-0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,2-6-4,0,2,A2,5.32,32.82,0.11,1.0,2.0,14.2,6,B1,5.05,43.27,0.31,3.0,6.0,4,A1,26.46,0.26,5.0,5.0,-0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,2-6-5,0,2,A2,5.32,32.82,0.11,1.0,2.0,14.2,6,B1,5.05,43.27,0.31,3.0,6.0,5,A2,25.27,0.17,2.0,4.0,-0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,3-1-2,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,1,B1,4.44,41.63,0.09,5.0,1.0,2,A2,32.82,0.11,1.0,2.0,0.07,75.47,0,1,7.0,20.0,1,0
20240327,03,10,3-1-4,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,1,B1,4.44,41.63,0.09,5.0,1.0,4,A1,26.46,0.26,5.0,5.0,0.07,75.47,0,1,7.0,20.0,1,0
20240327,03,10,3-1-5,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,1,B1,4.44,41.63,0.09,5.0,1.0,5,A2,25.27,0.17,2.0,4.0,0.07,75.47,0,1,7.0,20.0,1,0
20240327,03,10,3-1-6,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,1,B1,4.44,41.63,0.09,5.0,1.0,6,B1,43.27,0.31,3.0,6.0,0.07,75.47,0,1,7.0,20.0,1,0
20240327,03,10,3-2-1,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,2,A2,5.32,32.82,0.11,1.0,2.0,1,B1,41.63,0.09,5.0,1.0,0.05,66.66,0,0,7.0,20.0,1,0
20240327,03,10,3-2-4,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,2,A2,5.32,32.82,0.11,1.0,2.0,4,A1,26.46,0.26,5.0,5.0,0.05,66.66,0,0,7.0,20.0,1,0
20240327,03,10,3-2-5,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,2,A2,5.32,32.82,0.11,1.0,2.0,5,A2,25.27,0.17,2.0,4.0,0.05,66.66,0,0,7.0,20.0,1,0
20240327,03,10,3-2-6,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,2,A2,5.32,32.82,0.11,1.0,2.0,6,B1,43.27,0.31,3.0,6.0,0.05,66.66,0,0,7.0,20.0,1,0
20240327,03,10,3-4-1,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,4,A1,6.67,26.46,0.26,5.0,5.0,1,B1,41.63,0.09,5.0,1.0,-0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,3-4-2,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,4,A1,6.67,26.46,0.26,5.0,5.0,2,A2,32.82,0.11,1.0,2.0,-0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,3-4-5,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,4,A1,6.67,26.46,0.26,5.0,5.0,5,A2,25.27,0.17,2.0,4.0,-0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,3-4-6,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,4,A1,6.67,26.46,0.26,5.0,5.0,6,B1,43.27,0.31,3.0,6.0,-0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,3-5-1,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,5,A2,6.1,25.27,0.17,2.0,4.0,1,B1,41.63,0.09,5.0,1.0,-0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,3-5-2,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,5,A2,6.1,25.27,0.17,2.0,4.0,2,A2,32.82,0.11,1.0,2.0,-0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,3-5-4,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,5,A2,6.1,25.27,0.17,2.0,4.0,4,A1,26.46,0.26,5.0,5.0,-0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,3-5-6,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,5,A2,6.1,25.27,0.17,2.0,4.0,6,B1,43.27,0.31,3.0,6.0,-0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,3-6-1,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,6,B1,5.05,43.27,0.31,3.0,6.0,1,B1,41.63,0.09,5.0,1.0,-0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,3-6-2,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,6,B1,5.05,43.27,0.31,3.0,6.0,2,A2,32.82,0.11,1.0,2.0,-0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,3-6-4,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,6,B1,5.05,43.27,0.31,3.0,6.0,4,A1,26.46,0.26,5.0,5.0,-0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,3-6-5,0,3,A2,6.09,33.84,0.16,4.0,3.0,15.9,6,B1,5.05,43.27,0.31,3.0,6.0,5,A2,25.27,0.17,2.0,4.0,-0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,4-1-2,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,2,A2,32.82,0.11,1.0,2.0,0.17,68.09,0,1,7.0,20.0,1,0
20240327,03,10,4-1-3,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,3,A2,33.84,0.16,4.0,3.0,0.17,68.09,0,1,7.0,20.0,1,0
20240327,03,10,4-1-5,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,5,A2,25.27,0.17,2.0,4.0,0.17,68.09,0,1,7.0,20.0,1,0
20240327,03,10,4-1-6,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,6,B1,43.27,0.31,3.0,6.0,0.17,68.09,0,1,7.0,20.0,1,0
20240327,03,10,4-2-1,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,1,B1,41.63,0.09,5.0,1.0,0.15000000000000002,59.28,0,0,7.0,20.0,1,0
20240327,03,10,4-2-3,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,3,A2,33.84,0.16,4.0,3.0,0.15000000000000002,59.28,0,0,7.0,20.0,1,0
20240327,03,10,4-2-5,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,5,A2,25.27,0.17,2.0,4.0,0.15000000000000002,59.28,0,0,7.0,20.0,1,0
20240327,03,10,4-2-6,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,6,B1,43.27,0.31,3.0,6.0,0.15000000000000002,59.28,0,0,7.0,20.0,1,0
20240327,03,10,4-3-1,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,1,B1,41.63,0.09,5.0,1.0,0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-3-2,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,2,A2,32.82,0.11,1.0,2.0,0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-3-5,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,5,A2,25.27,0.17,2.0,4.0,0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-3-6,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,6,B1,43.27,0.31,3.0,6.0,0.1,60.300000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-5-1,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,5,A2,6.1,25.27,0.17,2.0,4.0,1,B1,41.63,0.09,5.0,1.0,0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-5-2,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,5,A2,6.1,25.27,0.17,2.0,4.0,2,A2,32.82,0.11,1.0,2.0,0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-5-3,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,5,A2,6.1,25.27,0.17,2.0,4.0,3,A2,33.84,0.16,4.0,3.0,0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-5-6,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,5,A2,6.1,25.27,0.17,2.0,4.0,6,B1,43.27,0.31,3.0,6.0,0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,4-6-1,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,6,B1,5.05,43.27,0.31,3.0,6.0,1,B1,41.63,0.09,5.0,1.0,-0.04999999999999999,69.73,0,0,7.0,20.0,1,0
20240327,03,10,4-6-2,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,6,B1,5.05,43.27,0.31,3.0,6.0,2,A2,32.82,0.11,1.0,2.0,-0.04999999999999999,69.73,0,0,7.0,20.0,1,0
20240327,03,10,4-6-3,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,6,B1,5.05,43.27,0.31,3.0,6.0,3,A2,33.84,0.16,4.0,3.0,-0.04999999999999999,69.73,0,0,7.0,20.0,1,0
20240327,03,10,4-6-5,0,4,A1,6.67,26.46,0.26,5.0,5.0,0.0,6,B1,5.05,43.27,0.31,3.0,6.0,5,A2,25.27,0.17,2.0,4.0,-0.04999999999999999,69.73,0,0,7.0,20.0,1,0
20240327,03,10,5-1-2,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,1,B1,4.44,41.63,0.09,5.0,1.0,2,A2,32.82,0.11,1.0,2.0,0.08000000000000002,66.9,0,1,7.0,20.0,1,0
20240327,03,10,5-1-3,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,1,B1,4.44,41.63,0.09,5.0,1.0,3,A2,33.84,0.16,4.0,3.0,0.08000000000000002,66.9,0,1,7.0,20.0,1,0
20240327,03,10,5-1-4,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,1,B1,4.44,41.63,0.09,5.0,1.0,4,A1,26.46,0.26,5.0,5.0,0.08000000000000002,66.9,0,1,7.0,20.0,1,0
20240327,03,10,5-1-6,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,1,B1,4.44,41.63,0.09,5.0,1.0,6,B1,43.27,0.31,3.0,6.0,0.08000000000000002,66.9,0,1,7.0,20.0,1,0
20240327,03,10,5-2-1,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,2,A2,5.32,32.82,0.11,1.0,2.0,1,B1,41.63,0.09,5.0,1.0,0.06000000000000001,58.09,0,0,7.0,20.0,1,0
20240327,03,10,5-2-3,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,2,A2,5.32,32.82,0.11,1.0,2.0,3,A2,33.84,0.16,4.0,3.0,0.06000000000000001,58.09,0,0,7.0,20.0,1,0
20240327,03,10,5-2-4,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,2,A2,5.32,32.82,0.11,1.0,2.0,4,A1,26.46,0.26,5.0,5.0,0.06000000000000001,58.09,0,0,7.0,20.0,1,0
20240327,03,10,5-2-6,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,2,A2,5.32,32.82,0.11,1.0,2.0,6,B1,43.27,0.31,3.0,6.0,0.06000000000000001,58.09,0,0,7.0,20.0,1,0
20240327,03,10,5-3-1,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,3,A2,6.09,33.84,0.16,4.0,3.0,1,B1,41.63,0.09,5.0,1.0,0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,5-3-2,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,3,A2,6.09,33.84,0.16,4.0,3.0,2,A2,32.82,0.11,1.0,2.0,0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,5-3-4,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,3,A2,6.09,33.84,0.16,4.0,3.0,4,A1,26.46,0.26,5.0,5.0,0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,5-3-6,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,3,A2,6.09,33.84,0.16,4.0,3.0,6,B1,43.27,0.31,3.0,6.0,0.010000000000000009,59.11,0,0,7.0,20.0,1,0
20240327,03,10,5-4-1,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,4,A1,6.67,26.46,0.26,5.0,5.0,1,B1,41.63,0.09,5.0,1.0,-0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,5-4-2,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,4,A1,6.67,26.46,0.26,5.0,5.0,2,A2,32.82,0.11,1.0,2.0,-0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,5-4-3,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,4,A1,6.67,26.46,0.26,5.0,5.0,3,A2,33.84,0.16,4.0,3.0,-0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,5-4-6,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,4,A1,6.67,26.46,0.26,5.0,5.0,6,B1,43.27,0.31,3.0,6.0,-0.09,51.730000000000004,0,0,7.0,20.0,1,0
20240327,03,10,5-6-1,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,6,B1,5.05,43.27,0.31,3.0,6.0,1,B1,41.63,0.09,5.0,1.0,-0.13999999999999999,68.54,0,0,7.0,20.0,1,0
20240327,03,10,5-6-2,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,6,B1,5.05,43.27,0.31,3.0,6.0,2,A2,32.82,0.11,1.0,2.0,-0.13999999999999999,68.54,0,0,7.0,20.0,1,0
20240327,03,10,5-6-3,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,6,B1,5.05,43.27,0.31,3.0,6.0,3,A2,33.84,0.16,4.0,3.0,-0.13999999999999999,68.54,0,0,7.0,20.0,1,0
20240327,03,10,5-6-4,0,5,A2,6.1,25.27,0.17,2.0,4.0,11.5,6,B1,5.05,43.27,0.31,3.0,6.0,4,A1,26.46,0.26,5.0,5.0,-0.13999999999999999,68.54,0,0,7.0,20.0,1,0
20240327,03,10,6-1-2,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,2,A2,32.82,0.11,1.0,2.0,0.22,84.9,0,1,7.0,20.0,1,0
20240327,03,10,6-1-3,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,3,A2,33.84,0.16,4.0,3.0,0.22,84.9,0,1,7.0,20.0,1,0
20240327,03,10,6-1-4,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,4,A1,26.46,0.26,5.0,5.0,0.22,84.9,0,1,7.0,20.0,1,0
20240327,03,10,6-1-5,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,1,B1,4.44,41.63,0.09,5.0,1.0,5,A2,25.27,0.17,2.0,4.0,0.22,84.9,0,1,7.0,20.0,1,0
20240327,03,10,6-2-1,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,1,B1,41.63,0.09,5.0,1.0,0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,6-2-3,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,3,A2,33.84,0.16,4.0,3.0,0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,6-2-4,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,4,A1,26.46,0.26,5.0,5.0,0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,6-2-5,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,2,A2,5.32,32.82,0.11,1.0,2.0,5,A2,25.27,0.17,2.0,4.0,0.2,76.09,0,0,7.0,20.0,1,0
20240327,03,10,6-3-1,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,1,B1,41.63,0.09,5.0,1.0,0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,6-3-2,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,2,A2,32.82,0.11,1.0,2.0,0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,6-3-4,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,4,A1,26.46,0.26,5.0,5.0,0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,6-3-5,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,3,A2,6.09,33.84,0.16,4.0,3.0,5,A2,25.27,0.17,2.0,4.0,0.15,77.11000000000001,0,0,7.0,20.0,1,0
20240327,03,10,6-4-1,0,6,B1,5.05,43.27,0.31,3.0,6.0,0.0,4,A1,6.67,26.46,0.26,5.0,5.0,1,B1,41.63,0.09,5.0,1.0,0.04999999999999999,69.73,0,0,7.0,20.0,1,0
