hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240221,02,10,2-6-1,0,2,B1,3.69,38.3,0.0001,1.0,1.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,1,A1,40.8,0.0001,2.0,1.0,-0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,2-6-3,0,2,B1,3.69,38.3,0.0001,1.0,1.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,3,A1,30.58,0.04,6.0,4.0,-0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,2-6-4,0,2,B1,3.69,38.3,0.0001,1.0,1.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,-0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,2-6-5,0,2,B1,3.69,38.3,0.0001,1.0,1.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,5,B1,24.78,0.03,3.0,3.0,-0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,3-1-2,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,1,A1,7.33,40.8,0.0001,2.0,1.0,2,B1,38.3,0.0001,1.0,1.0,0.0399,71.38,0,1,0.0,0.0,0,0
20240221,02,10,3-1-4,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,1,A1,7.33,40.8,0.0001,2.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0399,71.38,0,1,0.0,0.0,0,0
20240221,02,10,3-1-5,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,1,A1,7.33,40.8,0.0001,2.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0399,71.38,0,1,0.0,0.0,0,0
20240221,02,10,3-1-6,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,1,A1,7.33,40.8,0.0001,2.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0399,71.38,0,1,0.0,0.0,0,0
20240221,02,10,3-2-1,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,2,B1,3.69,38.3,0.0001,1.0,1.0,1,A1,40.8,0.0001,2.0,1.0,0.0399,68.88,0,0,0.0,0.0,0,0
20240221,02,10,3-2-4,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,2,B1,3.69,38.3,0.0001,1.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0399,68.88,0,0,0.0,0.0,0,0
20240221,02,10,3-2-5,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,2,B1,3.69,38.3,0.0001,1.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0399,68.88,0,0,0.0,0.0,0,0
20240221,02,10,3-2-6,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,2,B1,3.69,38.3,0.0001,1.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0399,68.88,0,0,0.0,0.0,0,0
20240221,02,10,3-4-1,1,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,1,A1,40.8,0.0001,2.0,1.0,0.0393,63.66,0,0,0.0,0.0,0,0
20240221,02,10,3-4-2,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,2,B1,38.3,0.0001,1.0,1.0,0.0393,63.66,0,0,0.0,0.0,0,0
20240221,02,10,3-4-5,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,5,B1,24.78,0.03,3.0,3.0,0.0393,63.66,0,0,0.0,0.0,0,0
20240221,02,10,3-4-6,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,6,A2,40.63,0.09,4.0,5.0,0.0393,63.66,0,0,0.0,0.0,0,0
20240221,02,10,3-5-1,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,5,B1,3.68,24.78,0.03,3.0,3.0,1,A1,40.8,0.0001,2.0,1.0,0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,3-5-2,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,5,B1,3.68,24.78,0.03,3.0,3.0,2,B1,38.3,0.0001,1.0,1.0,0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,3-5-4,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,5,B1,3.68,24.78,0.03,3.0,3.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,3-5-6,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,5,B1,3.68,24.78,0.03,3.0,3.0,6,A2,40.63,0.09,4.0,5.0,0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,3-6-1,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,6,A2,5.76,40.63,0.09,4.0,5.0,1,A1,40.8,0.0001,2.0,1.0,-0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
20240221,02,10,3-6-2,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,6,A2,5.76,40.63,0.09,4.0,5.0,2,B1,38.3,0.0001,1.0,1.0,-0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
20240221,02,10,3-6-4,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,6,A2,5.76,40.63,0.09,4.0,5.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,-0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
20240221,02,10,3-6-5,0,3,A1,6.46,30.58,0.04,6.0,4.0,17.9,6,A2,5.76,40.63,0.09,4.0,5.0,5,B1,24.78,0.03,3.0,3.0,-0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
20240221,02,10,4-1-2,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,1,A1,7.33,40.8,0.0001,2.0,1.0,2,B1,38.3,0.0001,1.0,1.0,0.0006000000000000001,73.88,1,1,0.0,0.0,0,0
20240221,02,10,4-1-3,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,1,A1,7.33,40.8,0.0001,2.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0006000000000000001,73.88,1,1,0.0,0.0,0,0
20240221,02,10,4-1-5,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,1,A1,7.33,40.8,0.0001,2.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0006000000000000001,73.88,1,1,0.0,0.0,0,0
20240221,02,10,4-1-6,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,1,A1,7.33,40.8,0.0001,2.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0006000000000000001,73.88,1,1,0.0,0.0,0,0
20240221,02,10,4-2-1,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,2,B1,3.69,38.3,0.0001,1.0,1.0,1,A1,40.8,0.0001,2.0,1.0,0.0006000000000000001,71.38,1,0,0.0,0.0,0,0
20240221,02,10,4-2-3,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,2,B1,3.69,38.3,0.0001,1.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0006000000000000001,71.38,1,0,0.0,0.0,0,0
20240221,02,10,4-2-5,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,2,B1,3.69,38.3,0.0001,1.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0006000000000000001,71.38,1,0,0.0,0.0,0,0
20240221,02,10,4-2-6,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,2,B1,3.69,38.3,0.0001,1.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0006000000000000001,71.38,1,0,0.0,0.0,0,0
20240221,02,10,4-3-1,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,3,A1,6.46,30.58,0.04,6.0,4.0,1,A1,40.8,0.0001,2.0,1.0,-0.0393,63.66,1,0,0.0,0.0,0,0
20240221,02,10,4-3-2,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,3,A1,6.46,30.58,0.04,6.0,4.0,2,B1,38.3,0.0001,1.0,1.0,-0.0393,63.66,1,0,0.0,0.0,0,0
20240221,02,10,4-3-5,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,3,A1,6.46,30.58,0.04,6.0,4.0,5,B1,24.78,0.03,3.0,3.0,-0.0393,63.66,1,0,0.0,0.0,0,0
20240221,02,10,4-3-6,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,3,A1,6.46,30.58,0.04,6.0,4.0,6,A2,40.63,0.09,4.0,5.0,-0.0393,63.66,1,0,0.0,0.0,0,0
20240221,02,10,4-5-1,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,5,B1,3.68,24.78,0.03,3.0,3.0,1,A1,40.8,0.0001,2.0,1.0,-0.0293,57.86,1,0,0.0,0.0,0,0
20240221,02,10,4-5-2,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,5,B1,3.68,24.78,0.03,3.0,3.0,2,B1,38.3,0.0001,1.0,1.0,-0.0293,57.86,1,0,0.0,0.0,0,0
20240221,02,10,4-5-3,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,5,B1,3.68,24.78,0.03,3.0,3.0,3,A1,30.58,0.04,6.0,4.0,-0.0293,57.86,1,0,0.0,0.0,0,0
20240221,02,10,4-5-6,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,5,B1,3.68,24.78,0.03,3.0,3.0,6,A2,40.63,0.09,4.0,5.0,-0.0293,57.86,1,0,0.0,0.0,0,0
20240221,02,10,4-6-1,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,6,A2,5.76,40.63,0.09,4.0,5.0,1,A1,40.8,0.0001,2.0,1.0,-0.08929999999999999,73.71000000000001,1,0,0.0,0.0,0,0
20240221,02,10,4-6-2,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,6,A2,5.76,40.63,0.09,4.0,5.0,2,B1,38.3,0.0001,1.0,1.0,-0.08929999999999999,73.71000000000001,1,0,0.0,0.0,0,0
20240221,02,10,4-6-3,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,6,A2,5.76,40.63,0.09,4.0,5.0,3,A1,30.58,0.04,6.0,4.0,-0.08929999999999999,73.71000000000001,1,0,0.0,0.0,0,0
20240221,02,10,4-6-5,0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,7.6,6,A2,5.76,40.63,0.09,4.0,5.0,5,B1,24.78,0.03,3.0,3.0,-0.08929999999999999,73.71000000000001,1,0,0.0,0.0,0,0
20240221,02,10,5-1-2,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,2,B1,38.3,0.0001,1.0,1.0,0.0299,65.58,0,1,0.0,0.0,0,0
20240221,02,10,5-1-3,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0299,65.58,0,1,0.0,0.0,0,0
20240221,02,10,5-1-4,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0299,65.58,0,1,0.0,0.0,0,0
20240221,02,10,5-1-6,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0299,65.58,0,1,0.0,0.0,0,0
20240221,02,10,5-2-1,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,1,A1,40.8,0.0001,2.0,1.0,0.0299,63.08,0,0,0.0,0.0,0,0
20240221,02,10,5-2-3,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0299,63.08,0,0,0.0,0.0,0,0
20240221,02,10,5-2-4,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0299,63.08,0,0,0.0,0.0,0,0
20240221,02,10,5-2-6,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,6,A2,40.63,0.09,4.0,5.0,0.0299,63.08,0,0,0.0,0.0,0,0
20240221,02,10,5-3-1,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,1,A1,40.8,0.0001,2.0,1.0,-0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,5-3-2,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,2,B1,38.3,0.0001,1.0,1.0,-0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,5-3-4,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,-0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,5-3-6,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,6,A2,40.63,0.09,4.0,5.0,-0.010000000000000002,55.36,0,0,0.0,0.0,0,0
20240221,02,10,5-4-1,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,1,A1,40.8,0.0001,2.0,1.0,0.0293,57.86,0,0,0.0,0.0,0,0
20240221,02,10,5-4-2,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,2,B1,38.3,0.0001,1.0,1.0,0.0293,57.86,0,0,0.0,0.0,0,0
20240221,02,10,5-4-3,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,3,A1,30.58,0.04,6.0,4.0,0.0293,57.86,0,0,0.0,0.0,0,0
20240221,02,10,5-4-6,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,4,A2,6.2,33.08,0.0007000000000000001,5.0,2.0,6,A2,40.63,0.09,4.0,5.0,0.0293,57.86,0,0,0.0,0.0,0,0
20240221,02,10,5-6-1,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,1,A1,40.8,0.0001,2.0,1.0,-0.06,65.41,0,0,0.0,0.0,0,0
20240221,02,10,5-6-2,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,2,B1,38.3,0.0001,1.0,1.0,-0.06,65.41,0,0,0.0,0.0,0,0
20240221,02,10,5-6-3,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,3,A1,30.58,0.04,6.0,4.0,-0.06,65.41,0,0,0.0,0.0,0,0
20240221,02,10,5-6-4,0,5,B1,3.68,24.78,0.03,3.0,3.0,0.0,6,A2,5.76,40.63,0.09,4.0,5.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,-0.06,65.41,0,0,0.0,0.0,0,0
20240221,02,10,6-1-2,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,2,B1,38.3,0.0001,1.0,1.0,0.0899,81.43,0,1,0.0,0.0,0,0
20240221,02,10,6-1-3,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0899,81.43,0,1,0.0,0.0,0,0
20240221,02,10,6-1-4,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0899,81.43,0,1,0.0,0.0,0,0
20240221,02,10,6-1-5,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,1,A1,7.33,40.8,0.0001,2.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0899,81.43,0,1,0.0,0.0,0,0
20240221,02,10,6-2-1,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,1,A1,40.8,0.0001,2.0,1.0,0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,6-2-3,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,3,A1,30.58,0.04,6.0,4.0,0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,6-2-4,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,4,A2,33.08,0.0007000000000000001,5.0,2.0,0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,6-2-5,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,2,B1,3.69,38.3,0.0001,1.0,1.0,5,B1,24.78,0.03,3.0,3.0,0.0899,78.93,0,0,0.0,0.0,0,0
20240221,02,10,6-3-1,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,1,A1,40.8,0.0001,2.0,1.0,0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
20240221,02,10,6-3-2,0,6,A2,5.76,40.63,0.09,4.0,5.0,0.0,3,A1,6.46,30.58,0.04,6.0,4.0,2,B1,38.3,0.0001,1.0,1.0,0.049999999999999996,71.21000000000001,0,0,0.0,0.0,0,0
